,Date,User,Tweet
2684,2015-04-10 01:19:05+00:00,sitaram_thakare,RT PMOIndia: PM narendramodi has landed in Paris. #MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #SukanyaSamriddhiAccount #Sa…
2685,2015-04-10 00:39:09+00:00,actindia,"Irony.
The Greenpeace activities solely to breach the peace in its host nation. #Greenpeace Target India. GP aim to slow,hurt #MakeInIndia.."
2686,2015-04-09 20:55:40+00:00,Adamiington,"Indian Prime Minister @narendramodi is expected to use his 3-nation tour of #France, #Germany &amp; #Canada to promote #MakeInIndia"
2687,2015-04-09 15:00:36+00:00,Indie_jo,"In #MakeInIndia , only #MakingFoolInIndia is happening."
2688,2015-04-09 13:43:27+00:00,Shakyamuni_9,Low Rate Credit can boost #MakeinIndia. Speedy Clearance mechanism for businesses are the way to go forward
2689,2015-04-09 13:30:16+00:00,makeinindia,"#electricals: India has a comparative advantage in production costs, mkt knowledge, tech &amp; creativity. #MakeInIndia! @hannover_messe #HM15"
2690,2015-04-09 13:17:17+00:00,vikrantsinha,#Moody raises outlook on India from stable to positive. Well done India. Well done #MakeInIndia.
2691,2015-04-09 13:10:05+00:00,AnweshGudepu,#German #FDI equity inflows to India have risen substantially since 2000! @hannover_messe #MakeInIndia #HM15
2692,2015-04-09 13:09:00+00:00,AnweshGudepu,"If you haven’t invested in #India’s #ESDM sector yet, it might be time to reboot your #business plan! #MakeInIndia #HM15"
2693,2015-04-09 12:43:16+00:00,aerxlabs,FEW MORE DAYS LEFT TO REGISTER !!! Register &amp; Compete: UAV System &amp; Tech Challenge #AvGeek #UAV #drones #aviation #tech #MakeInIndia
2694,2015-04-09 12:05:26+00:00,mohancrao31,Torture at work. I fear for Indians. How Will they wrk in such a bullish envt #makeinindia  but also #respectindians. #hatemnc.
2695,2015-04-09 11:48:03+00:00,monikaptel,National Workshop in #Surat is being organized in line with Prime Minister Shri @narendramodi ’s vision of ‘ #MakeInIndia ’. #Gujarat
2696,2015-04-09 11:42:23+00:00,MastMagan,"""Even the tears we shed are foreign"" @narendramodi to Anil Ambani on Tear Gas being imported. 
Hopes &amp; Trust on #MakeInIndia @PMOIndia"
2697,2015-04-09 11:41:58+00:00,Rahipoet,#News Greenpeace rests in peace? Govt suspends registration for 180 days besides freezing 7 accounts for anti-India policies! #MakeinIndia
2698,2015-04-09 11:32:18+00:00,Raje_42,"#India has abundant skilled manpower available in semiconductor design &amp; embedded software. Come, #MakeInIndia! @hannover_messe #ESDM #HM15"
2699,2015-04-09 11:30:09+00:00,makeinindia,Up to 100% #FDI is allowed via the auto route in India's Electronic System Design &amp; Manuf. (ESDM) sector #MakeInIndia @hannover_messe #HM15
2700,2015-04-09 10:51:30+00:00,sitaram_thakare,Nearly 460 million people will require up-skilling / re-skilling: #SkillDev Minister RajivPratapRudy#MyCleanIndia #MakeInIndia #MannKiBaat …
2701,2015-04-09 10:51:29+00:00,sitaram_thakare,1/4 Skill development Minister RajivPratapRudy launches Human Resource and Skill Requirement Reports#MyCleanIndia #MakeInIndia #MannKiBaat …
2702,2015-04-09 10:41:12+00:00,vagabondinact,So for #MakeInIndia to work we have to shut down alleged adversaries? #GreenpeaceIndia @Greenpeace
2703,2015-04-09 10:30:16+00:00,monikaptel,National Workshop in #Surat to strengthen Make in India in Textiles #Gujarat #MakeInIndia @snehapatelbjp @ChaudhryShankar @chotivalebaba
2704,2015-04-09 10:30:13+00:00,makeinindia,"#India has abundant skilled manpower available in semiconductor design &amp; embedded software. Come, #MakeInIndia! @hannover_messe #ESDM #HM15"
2705,2015-04-09 10:10:55+00:00,varaddegaonkar,Q10:#India pushing its growth strategies with #MakeInIndia #smartcities move!. #IndustrialInternet  will play key role in it #IIC24 #IoTDay
2706,2015-04-09 09:19:02+00:00,DPCPV,A Tier 1 Chinese #solar #cell maker is scouting for land to set up a plant in India. Great news for #MakeInIndia. @PMOIndia @PiyushGoyal
2707,2015-04-09 08:52:36+00:00,thecleannetwork,Encourage Indian #solar #manufacturers to be global #tech leaders under #MakeInIndia-Shubhra Mohanka @GautamPolymers @thecleannetwork launch
2708,2015-04-09 08:42:58+00:00,CNBCTV18News,Governor Rajan says: Overtime the supply of goods and services will improve in this country. #MakeInIndia is a way of increasing this.
2709,2015-04-09 07:32:19+00:00,Electronics_GoI,"#EminentPanelists #ElectronicsIndiaAtHM15
Mr Rai is also the Co-Chairman of DeitY's taskforce to lead the #MakeInIndia campaign of the govt."
2710,2015-04-09 07:25:09+00:00,ani30oct,"Top 3 #ESDM products in India by total revenue: mobile phones, flat panel display TVs, notebooks #MakeInIndia #AdmitAccheDin"
2711,2015-04-09 07:17:10+00:00,FICCI_Startups,"#SFGlobal Session on Big Indian Innovations Going Global #MakeInIndia ,be Global at 12:45 pm #MillenniumAlliance @ficci_india
@SankalpForum"
2712,2015-04-09 06:57:20+00:00,BombayChamber,Is '#MakeInIndia' campaign achievable? Attend a panel discussion on Strategy for #IndustrialGrowth towards flourishing #Economy on April 16.
2713,2015-04-09 06:45:04+00:00,makeinindia,"Top 3 #ESDM products in India by total revenue: mobile phones, flat panel display TVs, notebooks #MakeInIndia @hannover_messe #HM15"
2714,2015-04-09 06:38:07+00:00,sitaram_thakare,RT HMOIndia: CRPF has done good work in the field of telemedicine in LWE affected areas of Chhattisgarh : HM#MyCleanIndia #MakeInIndia #Man…
2715,2015-04-09 06:04:46+00:00,SuvishV,Any idea who/which agency is managing #GoI's #MakeInIndia campaign?
2716,2015-04-09 05:50:19+00:00,sitaram_thakare,RT BloombergTVInd: #Breaking Moody's (MoodysRatings) sees India's growth higher than peers over rating horizon.#MyCleanIndia #MakeInIndia #…
2717,2015-04-09 05:50:18+00:00,sitaram_thakare,RT BloombergTVInd: #Breaking Moody's affirms India's BAA3 rating; changes outlook to positive.#MyCleanIndia #MakeInIndia #MannKiBaat #betib…
2718,2015-04-09 05:50:18+00:00,sitaram_thakare,"RT sanjoynarayan: narendramodi thank you sir, for your kind words. We were impressed by your energy!#MyCleanIndia #MakeInIndia #MannKiBaat …"
2719,2015-04-09 05:31:55+00:00,iVisshal,"Some people are like aliens; they talk, act and pretend as they don't belong to India. #hindi #hindiplease #makeinindia"
2720,2015-04-09 05:09:40+00:00,AdvRajawatdj,"Sir @narendramodi best wishes for your France, Germany and Canada tour. #MakeInIndia"
2721,2015-04-09 05:08:15+00:00,happymee09,"""Following Lion is making us Proud.""
@makeinindia #MakeInIndia"
2722,2015-04-09 03:31:07+00:00,JwalantSoneji,#MadeInGermany and #MakeInIndia gets featured in DW TV ahead of PM NaMo's Germany visit
2723,2015-04-09 03:14:18+00:00,Chadha_Arjun,"#Modi heading to France, Germany, and Canada. It better be more than a hyped up #NaMoTeaParty. Fingers crossed!
#MakeInIndia"
2724,2015-04-08 20:29:23+00:00,1solitaryreaper,#MakeInIndia a new topic to brag all about
2725,2015-04-08 20:13:09+00:00,space4India,The biggest opportunity for #makeinindia is perhaps #pharma #pharmamanufacturing @ #affordable cost 4 #USA #families etc
2726,2015-04-08 19:13:34+00:00,saurv365,"If you risk nothing, then you risk everything.
-Gena Devis 
#Quote #MakeInIndia #TakeRisk #ThinkAboutIt"
2727,2015-04-08 19:07:52+00:00,saurv365,"Strength does not come from physical capacity. It comes from an indomitable will. #Gandhi ji 
#Quote #MakeInIndia #TakeRisk #willpower"
2728,2015-04-08 16:58:07+00:00,92nks,#rohitsharma truly believes in @narendramodi's  #MakeInIndia campaign. He performs only when he is playing in India :)
2729,2015-04-08 16:52:07+00:00,iamasimzahir,Ghambir's bat snapped. Now that's a cracking start to the IPL. #makeinindia #cheapimports
2730,2015-04-08 15:43:11+00:00,0Unfriendme,"Rohit Sharma is only Real Indian,
Who follows Modi,s speech so seriously 
#MakeinIndia.  #IPL2015"
2731,2015-04-08 15:31:18+00:00,hannover_messe,"RT @makeinindia: Erich Nesselhauf, MD &amp; CEO, Daimler India: 'We are making trucks in India. #MakeInIndia is absolutely doable.' #HM15"
2732,2015-04-08 14:15:50+00:00,sitaram_thakare,India and US sign Memorandum of Cooperation for transportation partnership.#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #Su…
2733,2015-04-08 14:15:09+00:00,sitaram_thakare,RT narendramodi: Service to humanity knows no borders. Glad we helped many countries in evacuation from Yemen. #MyCleanIndia #MakeInIndia #…
2734,2015-04-08 13:32:18+00:00,nirjhara,Fantastic day @PhilipsHICPune witnessing the future of healthcare. . Now back to good old dilli.  #PhilipsHealthTech #MakeInIndia
2735,2015-04-08 13:27:23+00:00,sitaram_thakare,NarendraModi:-Service to humanity knows no borders. Glad we helped many countries in evacuation from Yemen. #MyCleanIndia #MakeInIndia #Man…
2736,2015-04-08 13:14:30+00:00,RajeevJaitly,"""Erich Nesselhauf, MD &amp; CEO, Daimler India: 'We are making trucks in India. #MakeInIndia is absolutely doable.""
#AdmitAccheDin"
2737,2015-04-08 13:03:19+00:00,baconboy4ever,#MakeInIndia create more jobs for the people @PMOIndia @timesofindia
2738,2015-04-08 12:56:05+00:00,sitaram_thakare,Union Minister Shri Rajiv Pratap Rudy releases a book on National Skills Qualification Framework in India#MyCleanIndia #MakeInIndia #MannKi…
2739,2015-04-08 11:42:17+00:00,BVRMohanReddy,"To support the #MakeInIndia initiative we will be partnering with Govt and industry in areas like #defence , #Electronics, #IoT . @nasscom"
2740,2015-04-08 11:30:14+00:00,SoloGGN,"Precision Machined Sg Iron Castings, Al Castings and Steel Forgings. 
Visit us at Hall 6 B52/11.#HM15 #MakeInIndia"
2741,2015-04-08 11:23:07+00:00,CncMarshall,#MakeInIndia MakeOn @CncMarshall
2742,2015-04-08 10:37:48+00:00,RamChama,Indian media has excluded itself from the most fascinating story of 2nd largest country's splendid revival. #RebuildingBharat #MakeInIndia
2743,2015-04-08 10:13:42+00:00,makeinindia,"Erich Nesselhauf, MD &amp; CEO, Daimler India: 'We are making trucks in India. #MakeInIndia is absolutely doable.' @hannover_messe #HM15"
2744,2015-04-08 10:06:51+00:00,1asutoshmohanty,"#MakeInIndia @makeinindia Pepsico Chairperson and Global CEO, Indra Nooyi praises PM’s Make-in-India drive... :)"
2745,2015-04-08 09:44:41+00:00,SoloGGN,"#MakeInIndia #HannoverMesse 
Visit us at : Hall 6 B52/11"
2746,2015-04-08 09:40:39+00:00,SubhashTripathi,"Dear @BVRMohanReddy, congratulations on being elected as the @ NASSCOM Chairman. All the best for your new role!Great news for #MakeInIndia"
2747,2015-04-08 09:38:14+00:00,zaheermemon,When it comes to population we have taken #MakeInIndia too seriously...
2748,2015-04-08 07:54:24+00:00,actindia,"By side-lining Indian construction, industry majors, India can't get #MakeInIndia success. They be kept lead contractors for accountability."
2749,2015-04-08 07:53:56+00:00,Bp65prajapat,"""@philipsindia: ""For us, #MakeInIndia is already happening. We're going to make it ""Make More In India"""" - Sameer Garde, CEO, Healthcare"""
2750,2015-04-08 07:37:18+00:00,philipsindia,"""For us, #MakeInIndia is already happening. We're going to make it ""Make More In India"""" - Sameer Garde, CEO, Healthcare"
2751,2015-04-08 07:27:48+00:00,philipsindia,"""No greater testament to #MakeInIndia than the Philips HIC. We innovate, design and manufacture for the world from here in Pune"" +"
2752,2015-04-08 07:27:04+00:00,nirjhara,india among the top 10 market groups for @Philips in Healthcare. Proof of the Pudding #PhilipsHealthTech #MakeInIndia
2753,2015-04-08 07:14:43+00:00,TradersOnlyNews,"A 'Make In UP' in the offing? - @yadavakhilesh invites Chinese firms to 'Make in UP', offers them land for manufacturing hub
#MakeInIndia."
2754,2015-04-08 06:52:34+00:00,sitaram_thakare,PM Shri narendramodi congratulated SIDBI on the occasion of Silver Jubilee Celebrations.#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaob…
2755,2015-04-08 06:52:33+00:00,sitaram_thakare,"RT MIB_India: RT PMOIndia: The work of the banking sector in Jan Dhan Yojana is immense: PM narendramodi 
#MUDRA#MyCleanIndia #MakeInIndia …"
2756,2015-04-08 06:52:32+00:00,sitaram_thakare,RT PMOIndia: We need to increase employment opportunities in the Nation: PM narendramodi#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaob…
2757,2015-04-08 06:52:31+00:00,sitaram_thakare,PM Shri narendramodi distributed loans to few #MUDRA clients.#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #SukanyaSamriddhi…
2758,2015-04-08 06:42:08+00:00,ETNOWlive,"A 'Make In UP' in the offing? - @yadavakhilesh invites Chinese firms to 'Make in UP', offers them land for manufacturing hub
#MakeInIndia."
2759,2015-04-08 06:39:55+00:00,philipsindia,"Reiterating our commitment to India, the mobile surgery global management team is based out of HIC, Pune. #makeinindia: @RekhaRanganatha"
2760,2015-04-08 06:25:58+00:00,shuklasatyarth,"A step towards self-sustenance in #defence sector.
Scorpene class #submarine Kalvari undocked from the Mazagon Dock Limited.
#MakeInIndia"
2761,2015-04-08 06:19:58+00:00,IndiaOneBillion,"#Gujarat international Finance #TecCity will soon be transformed into
 #foreign #territory.Do you think it is one step ahead in #MakeInIndia"
2762,2015-04-08 06:07:06+00:00,sitaram_thakare,"BJP4Himachal: Over 31,000 stray cattle in Himachal Pradesh: govt #MakeInIndia #MannKiBaat #betibachaobetipadhao"
2763,2015-04-08 05:48:05+00:00,sitaram_thakare,RT PMOIndia: Through MUDRA bank we want to fund the unfunded: PM narendramodi#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #…
2764,2015-04-08 05:48:05+00:00,sitaram_thakare,RT PMOIndia: The work of the banking sector in Jan Dhan Yojana is immense: PM narendramodi#MyCleanIndia #MakeInIndia #MannKiBaat #betibacha…
2765,2015-04-08 05:32:58+00:00,sitaram_thakare,Live event of #MUDRA Bank launch concludes #MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #SukanyaSamriddhiAccount #SaveGirlC…
2766,2015-04-08 05:17:13+00:00,sitaram_thakare,RT PMOIndia: We need to increase employment opportunities in the Nation: PM narendramodi#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaob…
2767,2015-04-08 05:17:13+00:00,sitaram_thakare,RT FinMinIndia: PM Shri narendramodi distributed loans to few #MUDRA clients.#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #…
2768,2015-04-08 05:17:12+00:00,sitaram_thakare,RT PMOIndia: Through #MUDRA bank we want to fund the unfunded: PM narendramodi #MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao…
2769,2015-04-08 05:17:12+00:00,sitaram_thakare,"RT PMOIndia: The work of the banking sector in Jan Dhan Yojana is immense: PM narendramodi 
#MUDRA #MyCleanIndia #MakeInIndia #MannKiBaat #…"
2770,2015-04-08 05:17:11+00:00,sitaram_thakare,RT PMOIndia: We need to increase employment opportunities in the Nation: PM narendramodi #MyCleanIndia #MakeInIndia #MannKiBaat #betibachao…
2771,2015-04-08 05:00:12+00:00,sitaram_thakare,MUDRA Bank will benefit around 5.77 crore SMEs of India: FM arunjaitley#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #Sukany…
2772,2015-04-08 05:00:12+00:00,sitaram_thakare,MUDRA Bank is a step in the direction of funding the unfunded: FM arunjaitley#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #…
2773,2015-04-08 04:44:14+00:00,sitaram_thakare,#MUDRA Bank will refinance micro-finance institutions (MFIs) through a Pradhan Mantri Mudra Yojana.#MyCleanIndia #MakeInIndia #MannKiBaat #…
2774,2015-04-08 04:44:00+00:00,SunilMalhotra,"#makeinindia would be much less dangerous as a rhetoric. It's one thing to ""sell"" but quite another when you start believing your pitch."
2775,2015-04-08 04:30:54+00:00,beingmrskapoor,v wont permit award winning brands importing food bt spurious liquor &amp; unhygienic hawkers allowed in r country #MakeInIndia @narendramodi_in
2776,2015-04-08 04:29:28+00:00,sitaram_thakare,"PM will shortly launch #MUDRA (Micro Units Development and Refinance Agency) at Vigyan Bhawan, New Delhi.#MyCleanIndia #MakeInIndia #MannKi…"
2777,2015-04-08 03:41:23+00:00,niharvartak,(2/2) Simple export permission to take products for tradeshows abroad from DGFT takes 4+ months! #MakeInIndia @PMOIndia @nsitharaman
2778,2015-04-08 03:40:19+00:00,niharvartak,(1/2) Along with #MakeInIndia there should be streamlining of export processes by govt. to enable exports. @PMOIndia  @nsitharaman
2779,2015-04-08 03:35:21+00:00,amitshukla80,"#MakeInIndia #DigitalIndiaIndia will now be at par with #US and #China"
2780,2015-04-08 03:05:28+00:00,AnnuJal,"#UdayChandra: ""#Gandhi is nation's pita, Go is nation's mata, wat is d baccha?"" Ans: Go-murkho, Moo-hatma, Udder-ji.. any more? #MakeInIndia"
2781,2015-04-08 02:37:53+00:00,shekharspeaks,India Inc have rejected $15 billion of govt. tenders 2 make weapons since 2013. wht happened to #MakeInIndia ? #modi #bjp @ibnlive
2782,2015-04-08 01:26:21+00:00,actindia,Not much new project news coming from the major business houses or the Indian infrastructure MNCs. Whats latest news? The #MakeInIndia work.
2783,2015-04-07 17:40:15+00:00,iPahadi,"#MakeInIndia #5staractivist #GlobalWarming #IPCCreport #ChocoCappuccino #WeAreRohitSharmaFanClub #pune #ChikneKiShaadi #IPL2015 

LO BC."
2784,2015-04-07 16:22:40+00:00,sunnytrader1984,#BanWhatNext @SudhanshuTrived @narendramodi #MakeInIndia  campaign will be without cfc emmisions Mr. Trivedi???? what is wrng with you BJP??
2785,2015-04-07 16:04:20+00:00,travilish,Somebody at IPL governing council took Modi's #MakeInIndia too seriously by inviting only Bollywood stars to perform at #IPLOpeningCeremony
2786,2015-04-07 14:53:34+00:00,iSM2407,"PM has launched #MakeInIndia 
@TimesNow has launched #BreakInIndia

#TimesNowDisaster #ShameOnTimesNow @DrGPradhan"
2787,2015-04-07 14:52:39+00:00,sitaram_thakare,Cabinet and CCEA decisions uploaded on PIB website.#MyCleanIndia #MakeInIndia #MannKiBaat #betibachaobetipadhao #SukanyaSamriddhiAccount #S…
2788,2015-04-07 14:25:56+00:00,skksandeep6,"""@makeinindia: Invest in the world's warmest welcome &amp; be a part of its incredible beauty. Come, #MakeInIndia! #tourism #hospitality"
2789,2015-04-07 13:51:46+00:00,sitaram_thakare,NarendraModi:-I must share that I have heard Ghulam Ali Sahab in the past &amp; that too in person. #MyCleanIndia #MakeInIndia #MannKiBaat #bet…
2790,2015-04-07 13:15:41+00:00,iitjrevolution3,RT shreyiitj: how #MakeInIndia will succeed ?? diro of IIT JODHPUR has closed down innovation and incubation centre makeinindia #DictatorFr…
2791,2015-04-07 13:04:06+00:00,iitjrevolution3,shreyiitj: how #MakeInIndia will succeed ?? diro of IIT JODHPUR has closed down innovation and incubation centre makeinindia #DictatorFreeI…
2792,2015-04-07 12:42:29+00:00,Rahul_De_89761,""" Germany is India's largest trading partner in Europe &amp; amongst India's top 10 global partners. #MakeInIndia @hannover_messe #HM15"""
2793,2015-04-07 12:30:14+00:00,makeinindia,Germany is India's largest trading partner in Europe &amp; amongst India's top 10 global partners. #MakeInIndia @hannover_messe #HM15
2794,2015-04-07 11:54:23+00:00,nirjhara,"making top class healthcare equipment right here in India,  for the world! Amused and amazed all at the same time  #MakeInIndia #Philips"
2795,2015-04-07 11:47:25+00:00,plastemark,#plastemark : Germany is the 8th largest foreign direct investor in India since Jan 2000 with #FDI in 2013 alone &gt; USD 1 bn #MakeInIndia
2796,2015-04-07 11:36:14+00:00,Tweetdilse,#MakeInIndia Its Indian Lion All over the Germany for the @hannover_messe PM @narendramodi to Inaugurate the Event shortly
2797,2015-04-07 09:45:32+00:00,SuboSrivastava,This is hilarious. Brand names under #MakeInIndia project. 󾌪
2798,2015-04-07 09:38:24+00:00,OmArun2412,#WorldHealthDay Indian Media should promote #MakeInIndia products Dil Se
2799,2015-04-07 09:05:09+00:00,ragulr25,in 2015 more support has been given to #entrepreneur in INDIA. also i like the sound of #MakeInIndia .
2800,2015-04-07 08:20:03+00:00,makeinindia,Germany is the 8th largest foreign direct investor in India since Jan 2000 with #FDI in 2013 alone &gt; USD 1 bn #MakeInIndia @hannover_messe
2801,2015-04-07 06:04:16+00:00,shivithukral,"Nitin Gadkari stresses on importance of inland water ways, ports and ship building, now time to make this a reality #MakeInIndia"
2802,2015-04-07 05:58:04+00:00,Essar,"""PM @narendramodi #MakeinIndia is a reality &amp; infrastructure sector can be the biggest testimony of that dream"" @prashantruia @FollowCII"
2803,2015-04-07 03:22:45+00:00,i_Nishan_,India produce so many PhD research scholars &amp; many are jobless in India. They are looking for openings in other countries #fail #makeInIndia
2804,2015-04-06 18:57:56+00:00,Kartheekjournal,"Mankind pharma to setup plant with 100 Cr in Rajasthan #MakeInIndia #AcheDin"
2805,2015-04-06 17:38:40+00:00,SByce,CII has a major role to play in #MakeInIndia. For this they should prepare &amp; present an approach paper to the government  #ciiagm
2806,2015-04-06 16:37:08+00:00,Bizwajit,"Great to see you in Twitter @gautam_adani , interaction with people along taking the nation forward, helps in excelling growth #MakeInIndia"
2807,2015-04-06 16:26:41+00:00,ambeecious,#makeinindia is there an article on value unlocking of the Indian economy after bjp coming into power
2808,2015-04-06 16:25:02+00:00,ambeecious,#makeinindia can we have a list of the programme and the companies which are goif to participate
2809,2015-04-06 16:16:15+00:00,Ambrishmisra,"#ओरिजनल पोस्ट
73 · Like, 5 Comments 
#कॉपीपेस्ट पोस्ट
107 · Like, 10 Comments  

#MakeInIndia"
2810,2015-04-06 15:41:44+00:00,gaurinandan,#5staractivist is someone who thinks 5 star is a better chocolate than Mars #justthinkingoutloud #MakeInIndia
2811,2015-04-06 14:45:02+00:00,DeepalTrevedie,"We had found God in plants much  b4 JagdishChandra Bose discovered life in plants, as mentioned in Gita &amp; Mahabharat: PM Modi #MakeInIndia"
2812,2015-04-06 12:26:12+00:00,avitruvianman,"""@IamRahoool: Before Govt #MakeInIndia campaign we should do teach in India Campaign for e commerce companies @Flipkart @PMOIndia  #shame"""
2813,2015-04-06 11:49:48+00:00,smartcitiesind,"Pact on #SmartCities likely during @narendramodi ’s visit to France. 
@the_hindu @suhasinih #MakeinIndia #NationalAssembly #UrbanDevelopment"
2814,2015-04-06 11:33:28+00:00,sitaram_thakare,4/4 Financing agreement for the Project between YASMinistry and UNDP was signed in New Delhi today#MyCleanIndia #MakeInIndia #MannKiBaat #b…
2815,2015-04-06 11:17:40+00:00,SagarChawdhary,"So first Scorpene submarine it is. Indigenous mighty undocked by @manoharparrikar  in Mumbai. @INDIANNAVY1 
#IndianNavy
#MakeInIndia"
2816,2015-04-06 10:43:07+00:00,saifulismail,"Modi's #MakeInIndia will only be successful when #FarmersOfIndia will stop committing Suicides Bcoz they're #FeedingIndia
#HelpFarmers"
2817,2015-04-06 10:17:37+00:00,IamRahoool,Before Govt #MakeInIndia campaign we should do teach in India Campaign for e commerce companies @Flipkart @PMOIndia @arunjaitley #shame
2818,2015-04-06 09:58:07+00:00,sitaram_thakare,BJP4Himachal: RT narendramodi: On the BJP's 'Sthapana Diwas' my greetings to all the BJP Karyakartas and well-wishers. #MakeInIndia #MannKi…
2819,2015-04-06 09:30:06+00:00,makeinindia,"In a strategic partnership since 2000, India &amp; Germany have been consistently strengthening bilateral ties #MakeInIndia @hannover_messe"
2820,2015-04-06 09:24:49+00:00,siddharthjohri,I know how to #MakeInIndia and now want to learn how to #exportfromindia. Maddening shipping costs and highest levels of #corruption
2821,2015-04-06 08:52:16+00:00,sitaram_thakare,RT narendramodi: I am also glad that India has rescued several non-Indian citizens from Yemen.#MyCleanIndia #MakeInIndia #MannKiBaat #betib…
2822,2015-04-06 08:20:39+00:00,sitaram_thakare,NarendraModi:-I am also glad that India has rescued several non-Indian citizens from Yemen. #MyCleanIndia #MakeInIndia #MannKiBaat #betibac…
2823,2015-04-06 08:10:08+00:00,sitaram_thakare,RT narendramodi: I am also glad that India has rescued several non-Indian citizens from Yemen. #MyCleanIndia #MakeInIndia #MannKiBaat #beti…
2824,2015-04-06 07:16:07+00:00,maverickdhar,#airindia concept of laptops - issue duplicate boarding passes - sit on each others laps!!! #makeinindia #justsaying
2825,2015-04-06 05:42:47+00:00,sitaram_thakare,"RT PMOIndia: We have taken major initiatives in solar energy, wind energy: PM narendramodi#MyCleanIndia #MakeInIndia #MannKiBaat #betibacha…"
2826,2015-04-06 05:42:47+00:00,sitaram_thakare,RT PMOIndia: Am told the tiger population has increased. I am happy to know this: PM narendramodi#MyCleanIndia #MakeInIndia #MannKiBaat #be…
2827,2015-04-06 05:42:44+00:00,sitaram_thakare,"RT PMOIndia: We have taken major initiatives in solar energy, wind energy: PM narendramodi #MyCleanIndia #MakeInIndia #MannKiBaat #betibach…"
2828,2015-04-06 05:42:44+00:00,sitaram_thakare,RT PMOIndia: Am told the tiger population has increased. I am happy to know this: PM narendramodi #MyCleanIndia #MakeInIndia #MannKiBaat #b…
2829,2015-04-06 05:37:51+00:00,makeinindia,Our focus for the next few days: Indo-German bilateral ties &amp; the economic relationship #MakeInIndia @hannover_messe #HM15
2830,2015-04-06 05:26:13+00:00,sitaram_thakare,RT PMOIndia: We have no right to exploit nature. This is not a part of our culture: PM narendramodi#MyCleanIndia #MakeInIndia #MannKiBaat #…
2831,2015-04-06 05:26:12+00:00,sitaram_thakare,RT PMOIndia: There should be an environment in our schools that encourages nature conservation: PM narendramodi#MyCleanIndia #MakeInIndia #…
2832,2015-04-06 05:26:11+00:00,sitaram_thakare,RT PMOIndia: We have no right to exploit nature. This is not a part of our culture: PM narendramodi #MyCleanIndia #MakeInIndia #MannKiBaat …
2833,2015-04-06 05:26:10+00:00,sitaram_thakare,RT PMOIndia: There should be an environment in our schools that encourages nature conservation: PM narendramodi #MyCleanIndia #MakeInIndia …
2834,2015-04-06 05:10:58+00:00,blaisefernandes,#scorpene congrats Mazagon Docks Ltd. the early silent contributor to #MakeInIndia shipyard to a number of imp warships &amp; subs #respect
2835,2015-04-06 05:09:38+00:00,prayagrajtrip,"I still don't know a man whose job is tougher than @narendramodi in #India

@PMOIndia 
#DigitalIndia #MakeInIndia"
2836,2015-04-06 04:44:29+00:00,sitaram_thakare,BJP4Himachal: Happy Birthday BJP..... Thanks Atal ji... u gave us our Pehchaan &gt; We are Kamal Nishaan. #MakeInIndia #MannKiBaat #betibachao…
2837,2015-04-06 04:42:17+00:00,Rajnishkumar13,"Hangover Trade Fair, world's largest business fair in Germany.Shri Modiji will be going 2 attend dis, anchoring participation 4 #MakeInIndia"
2838,2015-04-06 04:17:17+00:00,iitjrevolution3,RT shreyiitj: how #MakeInIndia will succeed ?? diro of IIT JODHPUR has closed down innovation and incubation centre makeinindia #DictatorFr…
2839,2015-04-06 04:13:03+00:00,iitjrevolution3,shreyiitj: how #MakeInIndia will succeed ?? diro of IIT JODHPUR has closed down innovation and incubation centre makeinindia #DictatorFreeI…
2840,2015-04-06 04:05:36+00:00,iitjrevolution3,shreyiitj: how #MakeInIndia will succeed ?? diro of IIT JODHPUR has closed down innovation and incubation centre makeinindia #DictatorFreeI…
2841,2015-04-06 03:54:02+00:00,Rajnishkumar13,"Feeling good and Delighted by seeing the advertisement of #MakeInIndia at #Flughafen, #Frankfurt Germany"
2842,2015-04-06 03:13:30+00:00,sshuks,How will an investor find it easy to #MakeInIndia if making company in India is difficult giving -ve 1st impression? @PMOIndia @FinMinIndia
2843,2015-04-06 02:57:25+00:00,jaijit,Do we really need more liquidity flowing from proposed CRR cut by @RBI_India ? @KPMGIndia #MakeInIndia @arunjaitley @FinMinIndia @PMOIndia
2844,2015-04-06 02:12:26+00:00,sitaram_thakare,NarendraModi:-On the BJP's 'Sthapana Diwas' my greetings to all the BJP Karyakartas and well-wishers. #MyCleanIndia #MakeInIndia #MannKiBaa…
