,Date,User,Tweet
2220,2020-03-11 19:44:19+00:00,Khupps1,"There is nothing Anti-muslim about CAA but there is everything Anti-hindu about Anti-CAA protest.
@Tejasvi_Surya

#CAAProtest 
#CAA_NRC_Protests 
#CAA 
#BraveWomensOfShaheenBagh"
2221,2020-03-11 18:46:37+00:00,BayaRidhik,"There is nothing Anti-Muslim about the CAA, but there is everything Anti-Hindu about the Anti- CAA protest 👏🏻- @Tejasvi_Surya  #CAA #Delhivoilence #jamiaprotest"
2222,2020-03-11 18:41:52+00:00,shivakrishna_n,"""There is nothing anti-Muslim about #CAA, but there is everything anti-Hindu about anti-CAA protests"" :-@Tejasvi_Surya"
2223,2020-03-11 17:41:13+00:00,Matribhakt,"Q: Why do we need #CAA and #NRC ?
A: To #StopDemographicZehad"
2224,2020-03-11 15:48:51+00:00,lut2u,"News is around that Indian government in #UP, #Bihar #Manipur has frozen Bank accounts until #NRC forms are filled! 
Can anyone confirm?

Is this govt instigating a civil war? 😅"
2225,2020-03-11 15:29:52+00:00,WaheedUl_Haq,May #Allah give them more power #Silentprotest by Sisters @ #Tolichowki #7Tombs opposite to #MasjidETawheed against #NPR #CAA #NRC #WomensPower #Hyderabad #NPR_Boycott_आंदोलन
2226,2020-03-11 15:25:55+00:00,Soumdaram1,"As if all legislations passed are sacred, to justify #CAA,BJP has been saying that it was passed in Parliament. But after having voted in favour of CAA, number of parties have changed their stand. As such if its voted now it will get defeated. BJP shd face reality of ppl protest."
2227,2020-03-11 15:12:04+00:00,KadakPavMaska,"India is leapfrogging to a fascist hell hole. #kashmirlockdown #assamundersiege #caa #nrc. The recent spate of violence in Delhi, which should be rightly called out as #delhipogrom highlights the state's inadequacy and what seems like 'tacit support' to violence."
2228,2020-03-11 15:08:07+00:00,ChinkyDube,"#MeenakshiLekhi Salute to your brave speech.
You totally define the statement ""I wear my heart on my sleeves""
#CAA_NRC_Protests #CAA_NRC_NPR #CAA #CAAProtest #CAASupport #caaprotests"
2229,2020-03-11 14:47:44+00:00,pramodsakarwar,"""There is nothing anti-Muslim about #CAA, but there is everything anti-Hindu about anti-CAA protests""
@Tejasvi_Surya roxx 👊👊👍🙏"
2230,2020-03-11 14:44:17+00:00,vibing_scent,"They burnt their own houses,

They killed themselves,

They beaten those who came to rescue them,

They tried to kill their love ones,

They were roaming around with sticks to beat themselves,

They are #CAA Protestors &amp; they harassed themselves to defame the law :)

#DelhiRiots"
2231,2020-03-11 14:38:48+00:00,devikasmittal,"Trust me, it makes complete sense that anti #CAA protestors incited violence against themselves, burnt their own protest sites, had beaten themselves up..since the protests had a large population of Muslims, they even burned their mosques. #HomeMinister explains #DelhiRiots2020"
2232,2020-03-11 14:29:07+00:00,NeileshTaware,I hope protesters at #ShahinBaghProtest have gone to home by now due to d fear of #Corona Request u guys not 2 care about #CAA or #india Also I m sure u will find no-one frm bollywood celibrarty lyk @anuragkashyap72 @deespeak protesting in such situation but 2 care abt themselves
2233,2020-03-11 14:25:37+00:00,devikasmittal,"Police or state-backed goons will beat you and then police will arrest you on charges of inciting violence/damage to public property or more serious crimes like murder. This chronology was adopted for anti #CAA protestors..same will be followed in ""investigating"" #Delhigenocide"
2234,2020-03-11 13:37:11+00:00,SobhanaNair,"While speaking in Parliament on #CAA @AmitShah tells TMC MP Saugata Roy ""Come to my chamber, I will explain it to you further."""
2235,2020-03-11 13:37:05+00:00,DhaorAshni,"Amit Shah in Parliament talking about the 'background' of #DelhiRiots: There are rumours against #CAA being spread. Come to my chamber, I am ready to answer questions"
2236,2020-03-11 13:31:59+00:00,amanlobana,"POPULATION CONTROL BILL IS THE NEED OF THE HOUR.BRING #ucc
#nrp #NRC
#StopDemographicZehad
#StopDemographicZehad
#StopDemographicZehad
#StopDemographicZehad
#StopDemographicZehad
#StopDemographicZehad
#StopDemographicZehad"
2237,2020-03-11 13:13:44+00:00,IceCubeSuv,"I had seen many of tweeple raised questions against  #CAB #NRC issue,some of them tried to given clarification it’s not threat for Indian Muslim .But now none of them here have interest to talk about this economic fall down..is it really threat for Indian people or not?"
2238,2020-03-11 12:47:42+00:00,NewsMobileIndia,#UttarPradesh Adv General Raghvendra Singh: Uttar Pradesh Govt has knocked the doors of Supreme Court challenging the Allahabad High Court’s order to immediately remove the posters of those accused persons allegedly involved in vandalism during the #CAA protests in the State
2239,2020-03-11 12:43:55+00:00,amig_1,"#Turkey is furious over #Greece stopping migrants at #Europe border
Many criticizing India on #CAA 
How many of 50+ Muslim countries is ready to take #Syrian &amp; #Pak refugees?

#isupportcaa_nrc @AmitShah @narendramodi 
#CAA_NRC_Protests"
2240,2020-03-11 12:10:39+00:00,FutureEquals,Has #coronavirusinindia literally shut the #AntiCAAprotests and #procaaprotests? #CAA_NRC_Protests #CAA_NRC_NPR #CAA
2241,2020-03-11 11:12:27+00:00,Hitarth1987,"JD(U) MP speaking now. 👌

#DelhiJihad #CAA"
2242,2020-03-11 10:52:36+00:00,AparBharat,"With new political churning, most Congis willing to switch to BJP, question is WHY?

Amid all protest against #CAA &amp; violence unleashed in Delhi, more Hindus are now consolidating with BJP for their existence &amp; Congis realise this

BJP is getting stronger each day
Trust Modi-Shah"
2243,2020-03-11 10:51:48+00:00,rajasahd,"When can we see #India's growth recovering back to 8+%??  It's high time that we shift entire  focus on economic recovery. Social stuffs like #CAA can wait for a while 
#economiccrisis #gdpgrowth"
2244,2020-03-11 10:33:15+00:00,sureshkumarTOI,"#CAA_NRC_Protests TN govt informs #MadrasHC that there is no law and order situation in the state as alleged by some #proCAA PIL petitioners. We have ensured adequate protection for both protestors and public, state PP said @timesofindia #CAA"
2245,2020-03-11 10:19:10+00:00,FactCheckIndia,"Today, we are concluding Protest Monitor, the 60-day project tracking protests and demonstrations in support of and against the #CAA &amp; the proposed nationwide #NRC &amp; #NPR"
2246,2020-03-11 10:03:07+00:00,GKAGRAWAL13,"Kamalnath~ Our govt. Won't let #CAA / #NRC implemented in the state.

Amit Shah~ Okay! Our govt. will😏"
2247,2020-03-11 09:05:42+00:00,IndiaAheadNews,"Official: #Delhi government calls special #Assembly session on #NRC #NPR issue, #coronavirus situation on March 13"
2248,2020-03-11 08:37:58+00:00,twittydoodle,"Reason for Bengaluru or any other city having Bangladeshis in huge number is encouraging daily wagers without union registration of the labourers. It's time we need to practice strict labour laws and encourage to recruit through unions. Distribution of work &amp; Benefits is key
#NRC"
2249,2020-03-11 08:25:50+00:00,rupashreenanda,"#Breaking 

One day session of @DelhiAssembly on 13th of this month. 

Decision taken at the cabinet meet at 12,30 pm today. 

Important to note is that the agenda/discussion on that day will be #NRC 

@CNNnews18 @news18dotcom"
2250,2020-03-11 08:15:22+00:00,damnobi09,Rahul Gandhi  is one of defeated politicians which have nothing more then there clueless wordings..#lovecaa #CAA  @RahulGandhi
2251,2020-03-11 08:01:52+00:00,ketan72,Malaysia wants to resolve the Palm Oil Spat with India...Wants to send a delegation to India to improve ties says Minister Mohd.Khairuddin Aman Razali. 😀😀 #CAA
2252,2020-03-11 07:27:46+00:00,prudentgoa,"Churchill Alemao slams south Goa Congress MP Francisco Sardinha, says he supported BJP on issue-basis &amp; is the first to oppose CAA 
#Goa #CAA"
2253,2020-03-11 07:06:12+00:00,jagat_thoudam,Present Congress party is the false pretender to Nehru-Gandhi legacy @digvijaya_28 ji. That is why you oppose #CAA. Nehru-Gandhi legacy died in 1967 when INC of freedom struggle was split to form Congress (R). In 1977 Indira Gandhi split Conress(R) to form your party Congress (I)
2254,2020-03-11 06:09:57+00:00,Sarkardeva,#CAA protest of @harshmander12  would have gained credibility had  taken up with same vigour the cause of Kashmiri Pandits otherwise intent?
2255,2020-03-11 06:00:10+00:00,IndoIslamicPage,"Is India still ""safest"" place for Muslims to live as claimed by many in India , specially right wing groups .

#IndianMuslims 
#DelhiRiots 
#CAA_NRC_Protests 
#DelhiViolence 
#MuslimTwitter 
#indianmuslim 
#Muslims 
#indiamuslimsindanger 
#BJP
#CAA 
#UniformCivilCode 
#Poll"
2256,2020-03-11 05:35:03+00:00,Chivas_Desi,"I think it is the responsibility of every citizen to get test results for #COVID19 and prove they don't have #Corona just like it's the responsibility of every citizen to prove they are Indians and not 'ghuspaitiye' #NRC
Logical?
#sarcasm"
2257,2020-03-11 05:32:13+00:00,Starz_Stuff,"Current situation of #world

#Australia-  #carona
#India-  #CAA
#Pakistan-  #caronavirusoutbreak
#China- #CoronaVirus
#Italy-  #italylockdown
#Uk-  #COVID19
#Iran-  #CoronaOutbreak
#Germany-  #CoronaVirusUpdate
#Turkey-  #Idlib zone
#USA-  #StockMarketCrash2020
#Syria- #ceasefire"
2258,2020-03-11 05:26:47+00:00,AshokeGupta,"What an #IncredibleIndia we are, everyone is busy with rats like #Jyotiraditya Scindia but real lions like #COVID19india or #IndianEconomy and #NRC are sidelined. Jai Ho!
#ScindiaDumpsCongress #KamalnathGovernment #Parliament #Corona #CoronaVirusUpdate #Nifty"
2259,2020-03-11 05:06:40+00:00,SassygirlD,"Is this the end of an era?
1. People are getting killed in riots over #CAA
2. The outbreak of the deadly #COVID19 
3. The cases of #COVID19 in many countries are still at large
4. #massshooting in Australia
5. Catastrophic #fire broke out in Australian jungles"
2260,2020-03-11 04:58:17+00:00,Amchi_dosth,"Thank-you  #Coronavirus !
Because of you, the protests for and against #CAA has almost stopped in the country!
Because of you, our PM is taking rest without traveling abroad!
#COVID19 #COVID19india
#CoronaVirusUpdate"
2261,2020-03-11 04:37:30+00:00,parvezhayat1758,"#NPR #NRC #INC #BJP can’t affect anyone of #IndianOrigin gradually #BJP #india is indebted to rejuvenate #india #secularism how many people of all castes , faith join hands after #CAA #NPR and #DelhiViolence more so black face of #kejrwal got exposed"
2262,2020-03-11 04:10:28+00:00,bvsche,"Under CAA amendment, one need to show he is from Pak , Bdesh and Afghan , and he entered before 31 dec 2014 , how non Muslims can create these documents when they don’t have Indian Documents ? Confusing logic by Anti CAA ? #CAA"
2263,2020-03-11 03:11:18+00:00,GOURAVSAJWAN,"Kamal Nath:Will not implement #CAA in Madhya Pradesh.
AmitShah:Np Lets change the Government.😂😂
#JyotiradityaMScindia #MadhyaPradeshCrisis"
2264,2020-03-11 02:42:25+00:00,RAKESH2086,"Still @INCIndia will oppose #NRC 😃
If Yes Rajasthan next 🤣🤣🤣🤣🤣.."
2265,2020-03-11 02:00:59+00:00,kiran_stories,"#CAA
Proponent: It doesn’t affect Indians!
Opponent: #NRC will question citizenship of Muslims!
Proponent: But there is no NRC! 
Opponent: But #BJP can bring it any time! 

We are repeating these arguments!

IMO, #AntiCAAProtests should be suspended till #NRC is introduced!"
2266,2020-03-11 01:32:04+00:00,jpbwilmnc,"Congratulations to @StephenGorchov and @HofstraMBB on a terrific season and advancing to the Big Dance.  Represent the #CAA with ""Pride."""
2267,2020-03-11 01:17:55+00:00,ihoc718,Great to see @HofstraMBB in the Big Dance. The Pride of Uniondale NY! #CAA #MarchMadness
2268,2020-03-11 01:04:19+00:00,WegsPool,#Hofstra comes back in the 2nd half to advance to the Big Dance out of the #CAA #MarchMadness
2269,2020-03-11 00:59:01+00:00,TheRook22,The drought is over @HofstraMBB wins the #CAA and for the first time since 2001 going to the tournament!
2270,2020-03-11 00:58:40+00:00,JustinWaltersTV,"The 19-year wait in Hempstead is over.

Hofstra is dancing for the first time since 2001! Congrats to @HofstraMBB and coach Joe Mihalich on winning the #CAA Championship. #MarchMadness"
2271,2020-03-11 00:53:33+00:00,jslepicka2,Hofstra's looked legit tonight. Sleeper pick for a #MarchMadness upset?? #CAA
2272,2020-03-11 00:52:07+00:00,JoePatterson94,Thanks for coming out Northeastern. #CAA
2273,2020-03-10 20:57:04+00:00,d_simmons23,Palpable buzz swirling in &amp; around Eastern Long Island local barber/coffee shops &amp; restaurants. The #Prode of #Hofstra try &amp; avenge last yrs #CAA final loss. They try to gain their first #NCAA bid since... Well since JQ @VUCoachJWright coached them! HIGH emotions in Hempstead tnt
2274,2020-03-10 20:37:50+00:00,announcerskeds,"Northeastern vs. Hofstra
CAA MBB Championship
7 pm ET, CBSSN

@DaveRyno12 (pbp), Donny Marshall (analyst) &amp; @GaryParrishCBS (reporter) from Washington DC #CBB #MBB #CAA"
2275,2020-03-10 20:01:29+00:00,Vivekanandakin,"""Making it clear that #CAA nd #NRC won't be implemented in #MadhyaPradesh as long as Congress is here""
  
Pause...😝
Kamalnath is busy struggling to prove his majority in floor test"
2276,2020-03-10 19:51:51+00:00,Harshil96763050,"Kamal Nath:Will not implement #CAA in Madhya Pradesh.
@AmitShah:Np Lets change the Government.😂😂
#JyotiradityaMScindia #MadhyaPradeshCrisis"
2277,2020-03-10 19:35:19+00:00,ncaa_hoops101,"Tuesday’s top 6:
1) #2 #Gonzaga vs #SaintMarys (#WCC Final)
2) #Hofstra vs #Northeastern (#CAA Final)
3) #NorthernKentucky vs #UIC (#HorizonLeague Final)
4) #RobertMorris vs #StFrancisPA (#NEC Final)
5) #NorthDakota vs #NDSU (#Summit Final)
6) #UNC vs #VaTech (#ACC 1st round)"
2278,2020-03-10 18:57:24+00:00,rahul_lowanshi,"Kamal Nath:Will not implement #CAA in Madhya Pradesh.
@AmitShah:Np Lets change the Government.😂😂
#MadhyaPradeshCrisis 
#JyotiradityaScindia #AmitShah #scindia #ScindiaDumpsCongress #सचिनपायलट #ScindiaSplitsCong #Corona"
2279,2020-03-10 18:38:51+00:00,heighthaiyaar,All along I thought Mota bhai was targetting the oppressed in Porkistan and etc nations through #CAA. Never knew he  used it to also target the oppressed in ConGrace #JyotiradityaScindia #MPPoliticalCrisis @AmitShah @narendramodi @BJP4India
2280,2020-03-10 18:36:00+00:00,WegsPool,5 Tickets to be punched tonight:  #WCC #Summit #NEC #Horizon #CAA - #MarchMadness
2281,2020-03-10 18:17:48+00:00,Sam26IND,"Kamal Nath:Will not implement #CAA in Madhya Pradesh.
#AmitShah:No.. Lets change the Government.😂😂
#JyotiradityaMScindia #MadhyaPradeshCrisis"
2282,2020-03-10 18:13:07+00:00,MaddySTE,"Kamal Nath:Will not implement #CAA in Madhya Pradesh.
@AmitShah:wait lets change the Government.😂😂
#JyotiradityaMScindia #MadhyaPradeshCrisis
#JyotiradityaMScindia"
2283,2020-03-10 18:11:05+00:00,SinghSwetab,"#JyotiradityaMScindia
Kamal Nath:Will not implement #CAA in Madhya Pradesh.
@AmitShah:Np Lets change the Government.😂😂
#JyotiradityaMScindia #MadhyaPradeshCrisis"
2284,2020-03-10 18:09:20+00:00,Vaishnavioffl,"Just finished my tour of the Auschwitz-Birkenau Concentration Camps and the history of it is devastating, but every second of the tour I could only see the future of #NRC and #CAA in India blatantly staring me in the face. Thread. CW:Graphic text/images, Holocaust, Murder, Racism"
2285,2020-03-10 16:46:34+00:00,DhirajDev,"Q: What's common between #coronavirus and #CAA ?

Ans: Many Assamese people and organizations think both can be countered by protesting on the streets 😂"
2286,2020-03-10 16:40:00+00:00,Sumit19870_,"The uttar Pradesh government's action of erecting hoardings with pictures and addresses of people alleged to have taken part in protests against #CAA is an infringement of privacy,the Allahabad HC ruled on Monday,ordering the immediate removal of such hoardings"
2287,2020-03-10 16:08:55+00:00,Akshay1558,"Kamal Nath:Will not implement #CAA in Madhya Pradesh.
@AmitShah:Np Lets change the Government.😂😂
#JyotiradityaMScindia #MadhyaPradeshCrisis"
2288,2020-03-10 16:05:56+00:00,madrc1,The basics of the CAA statement IMO is “holding pattern” they don’t know what’s going to happen so it’s “planned” to continue to implement EU2019 945 and see what happens. #drones #drone #CAA #PFCO
2289,2020-03-10 16:05:01+00:00,CbbMeyer,"#MEAC 1st Round
#MarylandEasternShore vs #DelawareSt 6pm
#Howard vs #SCST 8:30pm

#SWAC Quarter's
#AlabamaAM vs #PrairieView 6:30pm
#GramblingSt vs #TexasSouthern 8:30pm
#AlabamaSt vs #Southern 8:30pm
#AlcornSt vs #JacksonSt 9pm

#CAA Final
#Northeastern vs #Hofstra 7pm"
2290,2020-03-10 15:57:22+00:00,naikrakesh,"#JyotiradityaScindia quitting tells there are other congressmen who believe in @BJP4India approach of #CAA, #Article370 &amp; majorly #Hindutva concept. 

@INCIndia petty mindset shows in their official statement - 'expelled for anti party activities' 

Decide who you want to side?"
2291,2020-03-10 15:23:36+00:00,MitulSShah,"Modi ji and Shah ji's are planning to impliment 👇👇👇
#CAA 
#NRC 
#UniformCivilCode 
#NPR 

So, #Rajasthan, #MP &amp; #Maharashtra Govt Formation in their Radar &amp; they r acting quiet surprisingly by diversing techniques.

Lytyen Media has no Clue.
#JyotiradityaScindia
#MPPolitics"
2292,2020-03-10 14:57:56+00:00,shushanthajmera,"What's happening !! whatever happened, happened while we were #debating on #CAA #NRC #NPR #INDIA &amp; another country (I am afraid to mention the name of that country,, Do I really have to😉 ) #Hindu #Muslim #Patriotism #Religion"
2293,2020-03-10 14:48:03+00:00,DostKhan_Jammu,"That @JM_Scindia Would Quit Anti-Bharat, Anti-Hindu, Anti-Buddhist, Anti-Jain, Anti-Sikh And UK-Founded @INCIndia Had Become Clear When He (1) Supported Abrogation Of #Article370 And #Article35A In August 2019 And (2) Commended #CAA In December 2019.

Am I Right?"
2294,2020-03-10 14:45:55+00:00,RCChaubey4,CM YOGI'S decision on agitators is judicious and proactive to safeguard against further loss of life and property and to create fear in agitators. In democracy matter of  national importance should be given precedence over individual right. HonHC may kindly review.#CAA #teammodi
2295,2020-03-10 14:24:04+00:00,xi_vam,"#Holi  #NRC 
😂😂😂

I came home after applying too much color.....mom stopped me at door and say ""wait who r u..?""
me- mom, it's me
mom- i don't believe, you blacky...show me ur id proof fst..
me- 🙁🙁🙁

[sometimes mom acts like #AmitShah shah and start to check documents]"
2296,2020-03-10 14:16:22+00:00,zuhail786,"Stay Safe &amp; Spread Love
#Corona #CAA"
2297,2020-03-10 14:13:20+00:00,arpankumargupta,"Ek number debate by @sambitswaraj  in aarpaar @News18India,  he came with CAA bill hard copy n askd what is wrong in #CAA bill. 
@AMISHDEVGAN u shud ask to all the protesters to show the wrong things in caa bill. Don't entertain generaliz answer plz,"
2298,2020-03-10 14:13:20+00:00,VARUNINDERVIJAY,"Apex Court Clearly has Task cut out for it.PathBreaking Verdicts to follow soon which could have indelible Imprint on the way Indian Society Functions and Communities Think.Let Civil Liberties and Constitutional Morality Be Protected
#Article370 #CAA
#Law #Justice #jurisprudencia"
2299,2020-03-10 13:52:09+00:00,Ammar__Ansari,"The Corona virus is proving to be a very deadly virus. Take the most precautionary measures to avoid this…
 But 
""REMEMBER""
The movement of the #CAA and #NRC should not detract from the headline ...
#IndiaAgainstCAA_NRC_NPR"
2300,2020-03-10 13:13:30+00:00,HinduSurvivor,"Muslim appeasement politics by SP

Lucknow: samajwadi party decided to give RS 2-2 lakh to Muslim women #Tayebba and #Farida who died during #CAA protest of ghantaghar

Can somebody tell how much money @yadavakhilesh has given to vendor #Bharat_yadav who was killed by jihadi mob?"
2301,2020-03-10 12:15:06+00:00,SunoooBijooo,Congress is acting as per #CAA 🤷 ....bye..TC🤷🤣🤣
2302,2020-03-10 11:52:17+00:00,Mdmaazqasmi,"We appeal the govt to stop the #NPR, the first step of the #NRC, and carry on the old-fashioned census.
 We also appeal to revoke the disctiminatory law, #CAA

#IndiaAgainstNPR
#IndiaAgainstCAA_NRC_NPR"
2303,2020-03-10 11:30:32+00:00,BrandAsifKhan,"#Modi brand is smashed due to protests acros India over #CAA #NRC where many girls/boys seen making fiery speeches,mocking anyone of #BJP/#Modi,their speeches makes modi speeches look dull &amp; mythful,am not mentioning here about them as they being Indians been suppressed/ignored.."
2304,2020-03-10 11:07:18+00:00,kueblerwolf,"Art historians. If you’re suddenly  teaching online &amp; need to build resources quickly, I have materials to share in Canvas Commons if that’s your LMS.  #CAA #CovidCampus  (Ancient to Middle Ages) DM me if not in Canvas, I can send you course cartridge"
2305,2020-03-10 10:32:27+00:00,Farhana_Fars,"Excuse me pls,  we have #NPR the key to #NRC at the door, ringing the bells from april. just a reminder. Thankyou"
2306,2020-03-10 10:23:57+00:00,Kaifihaidarqas7,"As these ladies have been fighting for saving #Constitution of #Bharat, they must be encouraged 
They have pledged to save #Bharat to oppose #CAA till last Breath. So let's salute to them.
@ReallyDeshBhakt
#WeSaluteMumbaiBagh"
2307,2020-03-10 08:37:03+00:00,VerySorrykar,"""I think this (Citizenship Bill) may be against the constitution but it conforms to India’s culture,”
This was the statement of #JyotiradityaScindia on #CAA also he welcomed the decision to scarp 370. So what was congress waiting for?@INCIndia identify the chaddis &amp; sack them.."
2308,2020-03-10 07:00:25+00:00,heeraman98,"None lost citizenship owing to #CAA, but Congress lost Citizen Scindia today."
2309,2020-03-10 06:58:57+00:00,abhijitjoag,"Indian Govt has brought back every single INDIAN CITIZEN, most of them Muslims,stranded in Iran.
And the pseudo brigade's propoganda machinery is busy telling the world that 'fascist' @narendramodi is trying to throw out 200 million Muslims from India by bringing in #CAA"
2310,2020-03-10 06:19:33+00:00,hsejarsa,#CAA bill for allowing CONgi MLAs into BJP tabled &amp; being discussed upon @ PMO's residence right now. Further reports have clarified that @digvijaya_28 has been excluded from the bill.
2311,2020-03-10 06:14:30+00:00,the_sanghi,"The sole purpose of #MPPoliticalCrisis is to divert attention from #yesbankcrisis, 
whose purpose was to divert attention from #DelhiRiots, 
whose purpose was to divert attention from #CAA,
whose purpose was to divert attention from the economy,
whose ..

#TweetLikeAPresstitute"
2312,2020-03-10 05:53:14+00:00,subodhamendaly,"India Against #Appeasement. 
I Support #CAA
I respect the #Nehru-Liyaqat Accord. 
@RahulGandhi
@MamataOfficial 

I Welcome all to my #MotherLand  
With #Passport and #Visa."
2313,2020-03-10 05:35:36+00:00,BengalNewzIndia,"Students of #NorthEastDelhi who could not appear in the board examinations of Class 10 and 12, due to #DelhiViolence around #CAA, have been given another opportunity to sit for #BoardExams, officials said. Fresh #Exams will be held from 21 March. | #DelhiRiots @Breaking_24X7"
2314,2020-03-10 05:19:16+00:00,manishbpl1,#scindia had already shown indication of his nearness to #BJP when he had supported Modi's #CAA and abrogation of #Article370 of #JammuAndKashmir
2315,2020-03-10 05:18:32+00:00,Fatima_Z0hra,"NPR in any form is dangerous to delegitimize #Muslims of their citizenship. NPR is futile without #NRC.
NPR is being done because NRC will follow. As simple as that.
CAA needs to be scrapped at all costs.
We must boycott #NPR even if they say we removed this and that.
#NPRisNRC"
2316,2020-03-10 00:13:29+00:00,InTheZoneIO,#Hofstra advances to #CAA Championship game with win over #Delaware
2317,2020-03-10 00:12:54+00:00,StandingsNYC,And @HofstraMBB will play in the #CAA Championship Game tomorrow night!!
2318,2020-03-09 23:36:39+00:00,KMaherNews12,Wow!  Hofstra putting a whoopin' on Delaware in the #CAA semis.  20 point lead in the second half.  @HofstraPride
2319,2020-03-09 23:24:26+00:00,masalapuri,"There's a lot going on in the world these days (e.g. respect to all those rallying against #caa &amp; the antiracist framing of #COVID19, those organizing amazing iwd events) But wanted to wish a Happy Holi to all those celebrating back home &amp; here! 

🎇🔥🎆
#supermoon
#HappyHoli"
2320,2020-03-09 23:09:40+00:00,announcerskeds,"Northeastern vs. Elon
CAA MBB Semifinals
8:30 pm ET, CBSSN

@DaveRyno12 (pbp), Donny Marshall (analyst) &amp; @GaryParrishCBS (reporter) from Washington DC #CBB #MBB #CAA"
2321,2020-03-09 22:04:24+00:00,robcarruth,Another night of #MarchMadness as I’m watching the #CAA semis with Delaware going up against Hofstra.
2322,2020-03-09 21:21:16+00:00,announcerskeds,"Delaware vs. Hofstra
CAA MBB Semifinals
6 pm ET, CBSSN

@DaveRyno12 (pbp), Donny Marshall (analyst) &amp; @GaryParrishCBS (reporter) from Washington DC #CBB #MBB #CAA"
2323,2020-03-09 21:00:22+00:00,JasonSylva_,"It’s Monday and it’s Conference tournament time ! Let’s start the new week off the right way. WINNING ! 

3 sides in #NCAAB tonight #CAA #MAC #HORIZON 

Will post all three @ tip 

#GamblingTwitter #CappersPlace"
2324,2020-03-09 19:14:48+00:00,ManasR0y,"ajit pawar  move has not been finished yet, he has shown the sample by supporting #CAA. So wait and watch the game till end. in my opinion if #scindia does the same move with #kamalnath  then it is going to help #BJP in long run .
#MadhyaPradesh"
2325,2020-03-09 19:00:33+00:00,Narendr83836447,"Thought of the day :-   
These librandu( libral's) want us to show evidence to prove that shri ram was born in ayodhya.

Aur in bhoshdiwalo ki gand mar rahi hai khud k paper dikhane maine to prove the are citizens of country 
Betichod konse nashe krte hai yeh log

#CAA #NPR #NRC"
2326,2020-03-09 17:34:52+00:00,freewelfare1,"WE ARE CONFIDENT COLOURS WILL CLOSE "" MUJHSE SHADI KAROGE"" SERIAL FEATURING PARAS AND SHEHNAZ.

#colours 
#India 
#Trending 
#Channel 
#CoronavirusOutbreak 
#ParasChhabra 
#ShehnaazGiII 
#IndiaToday 
#bbc
#cnbc
#TimesNews 
#Google 
#SidharthShukla 
#IndiaWelcomeNPR 
#NPR 
#CAA"
2327,2020-03-09 16:51:55+00:00,ReginaDulanjali,What are you more worried about? Coronavirus or Citizenship Amendment Act? #coronavirusinindia vs #CAA
2328,2020-03-09 16:43:38+00:00,Kaamdar_prasant,"He is the person who stands with #370 and #CAA I appreciate his courage, he is one who preferred to stand with country than congress

He is real king #JyotiradityaScindia 👏"
2329,2020-03-09 15:20:01+00:00,haidermisbahi,"#NPR 👉 #NRC 👉 #DetentionCamp Hence, say 'No' to NPR, in the current format. #IndiaAgainstNPR"
2330,2020-03-09 15:11:08+00:00,sachi_mahe,"No More Wanted, Fugitive, Absconder Public Notices- My Lord's, Sunday Enlightenment.

New Normal in Doctrine of Privacy; Sua Sponte Judicial Activism 

#BehaveJustitutes
#Namingandshaming
#CAA_NRC_Protests 
#AllahabadHighCourt
#DelhiRiots
#DelhiViolance
#CAA
#caa_nrc_support"
2331,2020-03-09 14:56:46+00:00,Isahaq23909453,"#NPR and #NRC would affect all, not just Muslims. Both NPR and NRC are hazardous to anyone who cannot show the documents of their birth and their parents.
@KhanAfsarqasmi
@nazirimarufi
@ReallyDeshBhakt
#IndiaAgainstNPR @IAmWafaHabib"
2332,2020-03-09 14:51:01+00:00,Iamkamlesh623,"Vote for #CAA #NRC &amp; #NPR

 #IndiaWelcomeNPR"
2333,2020-03-09 14:50:38+00:00,MaqsoodAlamU,"The process of NPR will ends with discrimanatory BLACK LAW #CAA which is Against Idea of India and Constitution.
#IndiaAgainstNPR"
2334,2020-03-09 14:50:32+00:00,BJPLeDubegi,"Till date, no one killed by #CoronaVirus, but #DelhiViolence caused more then 50 deaths in a few days. The #CAA is divisive and must be scapped. 

The first step of NRC i.e. #NPR must be stopped and reversed to 2010 Profarma.
 
#IndiaAgainstNPR"
2335,2020-03-09 14:45:33+00:00,FergusLThomas,"#caa down down! ""if the partition happens then India's Muslims will spend the next 100 years struggling to demonstrate their patriotism"" Mohammad Ali Jinnah"
2336,2020-03-09 14:12:04+00:00,faiyazasm,EAM #Jaishankar flying to #Kashmir to meet (mostly) #Shia students presumably to  placate Iranian regime is juvenile: #Iran knows #Modi didn't include Shias in #CAA nor did his hit-mobs in UP spare the anti CAA Shia protesters. It will also not weaken Sunni-Shia bond in Kashmir
2337,2020-03-09 14:02:32+00:00,HabibFound,"As it has already happened in Assam, those who are poor, landless, women, minorities, Dalits, Adivasis, illiterates, and nomadic and migrant communities will be most affected with #NRC to whichever religion they may belong.
@rahihijazi
@AdeelGulam
@MuftiWahidSdy
#IndiaAgainstNPR"
2338,2020-03-09 13:58:22+00:00,HabibFound,"#NPR and #NRC would affect all, not just Muslims. Both NPR and NRC are hazardous to anyone who cannot show the documents of their birth and their parents.
@KhanAfsarqasmi
@nazirimarufi
@ReallyDeshBhakt
#IndiaAgainstNPR"
